integers,floats,mixed_negatives
8915,0.8614200014629236,6.553328699546789
5977,0.539093097806684,3.8142785961293164
58,0.5991736314462863,5.049467089401405
7926,0.014942948233189979,-7.8886198690085525
7250,0.2199115716885216,7.456856136043925
2923,0.5891235117699914,-9.194547990300247
9102,0.5283972474268581,-1.3493609855093869
8412,0.5362657692237992,-5.881952355010607
8815,0.17027465006800502,6.788531990077622
1573,0.9584116824125619,0.8108642556916035
3360,0.3477064001122653,3.9196407580526493
7643,0.5654466577881545,4.546213120405458
4934,0.5109799968159486,-6.562059424362863
6499,0.5451006135736528,-7.392784946481887
18,0.9113674656144182,7.507636256084979
6823,0.7711854200975197,2.4888470273621
8500,0.34359851375212114,0.35983301384513844
9608,0.3264082743507638,-7.700096900062237
5074,0.42779781984683884,0.5380974633035134
2079,0.4510130010445732,0.31893943656974777
7912,0.1665644126156426,8.55351627680552
9953,0.6516868290290353,-2.992480158535507
7964,0.02032228400615177,8.083806318851106
8377,0.14718348584617014,-6.106838018984755
2079,0.04211600844212704,-5.881952355010607
6351,0.1280651492374324,-6.814074206490028
6882,0.7435447613031024,6.809198876344155
7980,0.017277032515139568,-8.167996205546634
6266,0.9651042701157454,-5.571767580691169
3113,0.5170957825900719,9.397497035641457
7227,0.8421511064813465,-7.012478354927838
7694,0.3855228584388344,9.822962430664813
9859,0.671748717752232,-0.49503663630489037
3095,0.7592192381059891,-4.8787052028591305
3514,0.887131665716928,6.729972371066001
6918,0.3535888276456167,6.159249119689079
349,0.6609326433391164,-5.930727664327414
7527,0.06159726903529006,3.16730294229229
2193,0.5582966622952703,-0.08712206078904217
5394,0.004311269888148894,-2.1184230827417316
8928,0.5623433438520565,-9.483709765699398
7969,0.21006429185531572,-7.707810914739472
1067,0.8134928129034356,-6.979559442760537
422,0.347753503176117,-8.113715535228817
7838,0.8947427938282737,5.485234192788438
3423,0.843378820269816,9.860385012727736
6276,0.8053730354762605,-5.044388496761092
5419,0.8613236239010336,5.89710567138585
6290,0.8305932078606536,-1.3329836629608707
1062,0.6529781641616711,-7.410060657352801
9748,0.21898713087144694,-3.060940335902947
5242,0.37201264730357453,0.35983301384513844
8838,0.17972422739855198,-4.111881951911367
7537,0.4909559129247726,7.454164420063414
8275,0.08258258335773905,-2.453541279072371
9663,0.7622722003080266,4.153132610120519
7086,0.48765930382383005,-2.0474718366732247
3038,0.11154830516299274,6.7133427891434785
6280,0.014597066079280574,-4.01217107767919
8478,0.8101482316852585,3.753790023101061
2148,0.2876196263525186,-4.945899708006641
6663,0.30984016257867175,-1.5247933849823188
3391,0.9328111756627604,2.185414864673639
7451,0.9476071538836324,-5.926104992653684
108,0.6482770110401422,1.6467100095508478
5959,0.013434223054971661,5.347799059213571
5989,0.21722916609544862,-4.163404733675399
759,0.4524896368171919,-8.690833130962384
2829,0.2690028904113788,9.018192907039694
6971,0.41789525313323106,-3.1737270972782783
7816,0.1121433050850199,4.528347418031641
412,0.16968889128582343,3.381763045769162
833,0.8815383096200307,-6.087174041989664
3693,0.08977266510637893,6.544366861453867
9613,0.4894349768073767,1.9586163632532756
5764,0.31853244648079204,-6.659580206967391
2989,0.24325009042093537,0.4506700627775473
6838,0.8457641544933802,7.878537574791078
498,0.37231746907359364,1.6012007832024189
4557,0.8665717789033233,4.267831706303912
8809,0.596832587512485,-6.516683132068016
4272,0.9711577426060078,-4.709986033830289
7392,0.8745906772810239,3.7942688486435667
6775,0.18607649116721148,-8.988631567259384
7448,0.8947119207505368,4.724349777785209
2899,0.6812003228959004,-5.995938968215229
522,0.8666754943157481,-5.210147827697959
8578,0.08433249497969997,1.5601571193406176
6444,0.9697015247951315,1.5484531261377086
649,0.5126312238491171,6.482425151333132
1852,0.8237690384814216,4.319009929824059
9305,0.30544746788491683,-5.481666235956711
2737,0.08120538319807591,-6.528073673378487
978,0.32743527137175243,8.565535333217241
7024,0.5094344386226337,-0.9654352749915791
4265,0.5166537985706288,8.721653656965188
5241,0.5911726732591687,-8.381861221776731
8607,0.6731633317436245,-1.5666045343583832
6098,0.6836255204778002,4.816144981425307
6664,0.4355116531474853,8.862957227896171
9384,0.3279790367272034,-5.203699217559928
1995,0.7686257412459045,-0.3231479674324351
2363,0.9063826727405476,-2.24798455178695
2676,0.6267602930089361,-6.315589661937999
5379,0.2774310913117759,-2.2406491125748307
3109,0.12619486660708767,2.480017024979846
748,0.30984016257867175,1.4690610038410625
7383,0.0693991652356627,7.66455693140729
5753,0.6407845477709236,-2.3676602340081505
8807,0.2117376234913685,-4.381962750112605
8834,0.19982141123646124,5.901247152541302
7135,0.18596137710022476,0.6990374386571254
5826,0.7154736810614579,-7.128638045267963
1848,0.7772720444111656,-8.966495157602958
7330,0.032353688596145846,-5.3847865284050345
5876,0.35988663151313793,3.3188413693442698
1850,0.5134299922225101,8.006151118721693
2305,0.7581852602505345,-9.969569072596125
4583,0.5543097177348988,-1.3941669564501638
9340,0.9594105619458568,0.3259749720418519
100,0.9590202060759732,9.029455444718508
5329,0.4186874986523773,-2.355858846548477
231,0.11502432394961348,-8.692179587564823
4753,0.10790781367932745,5.056666880839753
6249,0.7909859221923258,-2.9471382689291055
9547,0.6345836312239103,-4.394592875683918
4330,0.20227969448903915,9.006129044937456
825,0.9746938440991837,-2.6899534853475204
7436,0.621706992202852,-8.828651344576938
7124,0.8712613460441208,-7.203662420366539
7077,0.4299766686327855,-9.681328850753504
1484,0.9579892694046122,4.639314082172689
9609,0.9588190897726063,6.2085758103862645
6524,0.18956779393502243,8.756181851576198
5752,0.49803064100127414,7.222684682725557
6648,0.6856795149084731,-7.660032106615993
1848,0.928896078251796,2.353345244457598
4905,0.056724826792966754,-9.483709765699398
3817,0.5598081402825666,-8.665591921267852
9720,0.2279767597152248,-6.13859240985879
9428,0.4700961128847504,5.122967458946771
4521,0.29719993421562074,-7.819120087533955
3251,0.0929418865801902,-9.696041525237813
8893,0.7477386918040282,-4.951672301932626
3064,0.0201773756067416,5.703643465760493
5764,0.6179256111195722,-2.3218690771262835
8418,0.44893567999065853,3.1571535987753805
1393,0.09080342848315193,-4.447343194465072
9118,0.8987939841980834,-1.4392407478441438
2088,0.7074602247605527,0.21797399725583233
823,0.8534813591540906,3.4874842796650647
9820,0.7389550238336396,7.002789340572907
7537,0.003005590975328709,2.290694827376811
2549,0.13771316845952375,4.629319449800725
6685,0.08036824288303357,8.759290152109834
725,0.16842530866786798,-0.841971502519721
6786,0.18610499561872407,2.1324886020018425
2632,0.9405580663996209,-4.461057844855318
4774,0.6037590460007867,2.6783634276242587
7694,0.10152176825111969,-8.43844836793153
787,0.5389830694946014,2.5190748362968733
6754,0.774225734451429,-3.7862134422037936
428,0.7252480738704515,-0.9062030233373228
4011,0.37201264730357453,0.002743620984835715
8119,0.9102129464350684,0.6928214855102084
2467,0.9751965118266172,8.346185984431138
5959,0.2868362415302821,5.269972057620212
9408,0.19887500246293655,2.495495668870884
6930,0.2546247143932511,9.5843555770299
7598,0.42458959140503105,8.750042981455902
2798,0.6643373905944513,5.778665615580447
2871,0.3382512037312011,5.4739602981238455
1702,0.3477064001122653,-3.7006133988072465
3771,0.08561869126024235,-0.37681687174594813
2342,0.4533951439416849,-8.1687161474401
8943,0.29130546610009644,8.867028463876569
9037,0.004886413306053883,-4.426352511926743
7251,0.6049211030191604,-0.8222225338538216
1577,0.7831921885333448,3.3335723657512624
4758,0.88651993002487,-7.198379542443827
7931,0.3468611417975894,5.804621487094527
3430,0.36609913056668386,9.121194109350025
9859,0.31653203182922407,8.647481488308316
6062,0.763808620454997,8.945291664293109
1780,0.17152069797128766,-9.40544477885174
8402,0.8246768590397662,-6.0414113179219076
532,0.00432775315640932,-3.1404808852635906
2973,0.5878260793481791,-8.999111245585814
6664,0.24013674472053714,4.128953366701108
3640,0.031023925390910367,-3.1393751685912896
7444,0.2882258910247242,-8.45325905915084
9123,0.6186853977253711,7.487827903469732
5014,0.9494392062265222,-9.621037895903275
1945,0.6099529070715991,-3.5630626138723764
7313,0.6386230838751542,-3.2701691013643996
2628,0.6984795731929859,2.21518204317797
886,0.5538553581716861,6.159531455777017
2093,0.7904609983876428,-3.227232508544626
2395,0.9504249267689281,4.85170124888144
3818,0.40012684353116923,3.6354865078824083
4855,0.3998115530892198,4.035778394042847
7425,0.8666475347774817,-8.51486545510037
6743,0.5954381897461819,-1.164181132393443
4007,0.06086277842721066,7.846619020181965
1296,0.9843966045507186,-9.407683436382133
2776,0.43189418065034146,-0.16693724133590848
4971,0.6856938060728517,-3.1004209751449707
5931,0.3521815269306856,-7.707810914739472
6215,0.695870126210221,-2.658036571902489
8775,0.7761569853871851,3.663981616752313
2425,0.711246806701154,0.26279169432789473
7086,0.40210142955475137,5.908761899223975
3583,0.7470290541742386,-6.973275757482014
5508,0.013203356180223835,9.825621545543811
2137,0.6032173828540037,-1.3765285109906173
7627,0.5768330755659239,-9.646900512327289
638,0.9453585111658699,-1.0654288132938703
7691,0.7138804099928198,9.155243694632201
8249,0.5425648865160408,-6.9283783671301125
9367,0.09574084988981435,8.288579310615422
4807,0.31139583993228426,0.5937510598127975
3069,0.8945436672819811,9.583136312758281
6642,0.18760608829915615,4.3055307778196035
2837,0.4448656133454011,5.414898845986329
3160,0.44740001209886016,9.619712865384827
4013,0.25331428097422526,9.045959721094519
6050,0.5564928698732481,6.845871063423047
5795,0.9404245416462796,-2.820982069498113
2719,0.6207674113323103,2.9493933484476145
9831,0.8652912296836252,0.528611253453942
7077,0.9488785742547556,-1.2607180858047151
6319,0.7759314952328153,0.6833698581719272
2170,0.8371728038360875,7.157103456625396
276,0.689999638584714,9.014900734538998
8950,0.5327879171950249,4.288014345365269
830,0.6780741965038791,-0.02105859522650988
6418,0.9365502179191861,-3.4756043522298707
9650,0.5554738881267627,9.090713528461162
9738,0.7654837575192605,-3.065897033812881
6558,0.4757304994049506,-3.253161338839643
1689,0.7918129693043685,1.1646722685948312
7655,0.7252033829284318,9.69526441170984
7479,0.3612970160589958,5.831639914067626
2893,0.9155680389868865,2.8648861844512084
7798,0.10194703100734459,6.599218550013784
1450,0.7783686996980982,0.43150401295390495
6786,0.22793117393482942,0.8913245128741121
6312,0.8633803693932701,-6.069854613359351
563,0.958406759400167,0.585305384000419
2507,0.4124412667263089,-8.03851043986275
7759,0.3904442316894101,-0.20178665265817486
6844,0.5024870568183031,8.467206897509826
2073,0.66367852209751,6.291389735208007
6019,0.6306106261319974,-3.0768519323979575
5101,0.7223540206340467,-3.479964574328913
7420,0.25190729428616676,-3.361561432981624
2262,0.13947342373819993,-6.1671177921304015
8259,0.05095507747789785,-3.417046696329866
6361,0.16676394601924216,9.11747800604909
7361,0.24349304876178235,2.2690209116281768
4647,0.2803566362776293,8.116015062652355
9251,0.7528129593122516,-7.094303329928515
4828,0.1769677539808484,-4.158568955745128
9609,0.39145983617651436,-1.6927237563434758
4402,0.13529483791474006,-4.454795754120598
8401,0.13458363117609706,9.67858684793956
4412,0.6893907908884254,0.35261016569535997
2026,0.8593248528924368,1.8432722556673262
4780,0.14691353255521145,7.487827903469732
7793,0.023697898405559692,-6.006763641913198
5898,0.9169556462810762,-9.602108132281952
3069,0.6587933861477974,6.24207210125973
8487,0.6306106261319974,1.3088815639580087
6685,0.8758346492945465,-8.054840828642684
6370,0.593155837944154,-8.548358380829516
4210,0.1167640325823256,7.005256901413997
10,0.2731040219435291,-3.7704079512928583
289,0.4267728222753441,3.6373766858423835
2213,0.6075037408300336,0.8325815877746052
4184,0.19236787858683446,-8.26631253947944
6763,0.630686313624379,2.6302434971713335
5336,0.602972256298226,-5.34416749456325
472,0.7208395725978757,-0.8234916910535706
1103,0.11851915215252018,-0.5098366508750569
4012,0.8425530317993045,7.485430306683551
1376,0.9792468614330408,4.908248126590598
4340,0.4628119221621809,0.772917612356343
6692,0.18586188922872637,-3.0366002919298873
7887,0.3951086921171496,-6.084205899099189
5381,0.3008643671216633,6.905242354443054
7238,0.9775362564141752,9.435813890564432
7409,0.7134851703289945,-7.105710359313912
7713,0.9275764535767532,-2.037697575149595
1458,0.3774941265039823,-3.873624159506326
7078,0.7497046195889425,9.203865368713913
9267,0.4985098394770082,3.4456661031760873
8115,0.03447689699048906,-6.488505100678381
6206,0.4171283744798854,-7.620658638952287
2008,0.7709233809033996,-3.0366002919298873
197,0.8074026912862063,-8.597411170095942
2291,0.8060613060978215,-7.629426364748227
1892,0.01921390746996554,1.6154013483270688
2927,0.3298582609652647,0.8583104150979111
8844,0.12901935649365104,-0.611562120252195
1968,0.270772395604722,-9.310195034101321
9137,0.011667791256385063,-5.352319821236719
4663,0.8279337771938658,3.8074241982652186
2067,0.3574190492982964,5.906251253588579
3304,0.87943441500064,-6.03521576440325
9095,0.7893479690102986,-0.38794452317605277
9164,0.5958599416902353,-6.643974750427429
55,0.4652245089109024,9.059655422530277
6545,0.12466491822518377,-7.58436679071592
5240,0.5646964639712639,-4.945899708006641
9868,0.15802659092658755,7.561319157512706
6504,0.12047019175664386,5.785653241200631
4664,0.34700274023850997,9.925047449141427
5244,0.3774941265039823,-4.353809345584327
9059,0.01921390746996554,9.675343921294083
3020,0.7265111097044329,-1.5666045343583832
4831,0.9443803059971307,0.528611253453942
3828,0.009604604887207713,9.976192075859135
4990,0.5833969365876582,-9.352170787761384
3719,0.14883529551633212,7.8096497352267775
4812,0.19191079114971143,1.5329042884463302
979,0.43885366861045627,2.3469467576191114
6114,0.44717479080096845,-4.51840553697968
4657,0.26037725185299987,4.559104391129525
1101,0.6854876836371091,-5.605158810332263
5874,0.7750367703643274,7.124875965389393
8851,0.08064930118381675,5.784024905691538
3501,0.1665644126156426,0.3255145161989308
5931,0.817426526212921,-8.467281243291351
2527,0.25945441537629743,7.942175215626214
8068,0.8998584003907986,-6.562059424362863
398,0.35583393863339674,3.139359572231788
4267,0.7481008828905275,3.2352685436223805
6692,0.5613578884528869,-2.317711887782183
398,0.2656822501739401,-0.8497584042732615
771,0.40508823740912636,-8.068534021432729
3341,0.7124235595610695,-7.369836159672474
1865,0.43852315091290917,-6.504502790145612
9210,0.6783408958257748,-2.756623675302192
6389,0.04606510047473622,-1.976970531461685
3464,0.33040207065223337,0.24058147168497257
1147,0.9782632233640153,-4.693051842462075
4727,0.028334086140590298,8.099509012315647
324,0.22256604552625792,0.5846239614494859
4473,0.6973790761124721,-2.068227478680738
4281,0.0476990427435362,4.724349777785209
3672,0.511310406431709,0.8465276917954867
9606,0.24611674443311216,7.244658021825657
2312,0.8514255283792788,1.1477457803974431
737,0.38711707059421074,6.072032866895984
1545,0.12506329359053026,9.56528457118673
3808,0.8506195531573769,3.3713931760402893
9816,0.07054357259411914,7.464348414624201
7140,0.7253032695101768,-6.923049848992919
6437,0.39090683255094205,-8.200296240464947
9407,0.6635696170117575,-1.751811397964655
9163,0.6482792886548375,-8.570660289477098
6193,0.6113957558106348,6.90782079182101
5810,0.6304168851282136,-7.780374519723267
2413,0.7109518653611201,-1.0964090792643884
9535,0.06947406746566376,-5.483587340184961
7345,0.7252480738704515,7.913852816709209
5424,0.6200030809681838,1.5706423758640398
1450,0.528963567493006,-1.6892712358490343
7298,0.9756113522542166,-3.875819317297986
4797,0.1988481384120705,5.436852736326713
3459,0.447824887765792,-8.844187656730863
4127,0.03661212054927898,8.625025661876894
7432,0.971023351347111,-4.063403169090818
5786,0.2738303608868802,6.991772266536927
5423,0.02208707997631476,-9.991261677927955
4644,0.48042642428534343,2.7992681564998794
4078,0.3858136700372262,7.104180542110189
8088,0.12092676138681169,-0.9047218697524109
6007,0.9942729695065194,-4.185761613059153
5013,0.8344992118591348,-3.5677893787198194
5771,0.6375530089491315,4.540867623211556
1970,0.6860576130014426,6.3576864680525915
9443,0.7298158089681325,5.677733895910524
2887,0.12289697269118105,-4.963144824405217
6552,0.6796380468335577,5.735135462393931
1730,0.8158208232146054,5.632839509664214
5698,0.5584344162804216,9.797975731515255
4718,0.8407280729590334,3.7150385030222246
289,0.9683953966545007,-7.4206206665867676
2628,0.08597298022937228,5.599363558987855
7894,0.8724019403648284,-9.30649690615488
5813,0.2199115716885216,0.7627693231741155
1378,0.7524725463122308,-8.640324889175545
9966,0.3865371904003658,9.089415728223706
1041,0.49704077778358713,5.942946870196115
3249,0.45539671044183516,0.04201509328764352
5683,0.6677146714056484,9.42886448667608
4884,0.9400072344136507,-6.3557054075681325
2190,0.040473142481830426,-4.974475537695502
6073,0.9443835143239728,1.706085283216094
3742,0.4162606031782641,-4.200183522048215
9749,0.5781486351066536,-4.990256525891132
7747,0.31638099854944635,-7.354256072887293
4441,0.8129328551760048,-0.7044664491737898
8074,0.493312229617202,-0.7410524936663361
4411,0.9231791729589099,-9.923822268878212
7932,0.3271894711887927,2.8254337093534545
9397,0.11422792547250205,6.036075766253237
9478,0.1647533163320135,-9.582332556806165
5906,0.49549512003708507,2.095200254701721
881,0.40751888534077074,-2.899874696288574
6624,0.20325799313022297,1.6429948719758176
2995,0.7238712373121676,-8.757055232734135
147,0.21919664428827113,-5.66959822921638
886,0.47398997299517887,-0.29570515438748934
5603,0.5605262851903364,7.347737730974362
5746,0.7477386918040282,3.954015709672804
7333,0.5100036745247888,2.4551940870994375
8735,0.46251433361978067,1.7227023710044094
858,0.011667791256385063,-1.4234698899931235
7838,0.8076191066687872,8.580934726047452
7671,0.8207751285003761,9.802082158087476
7681,0.49159951691866244,-2.53981884641139
5199,0.9212761001480786,-5.968720366713489
9190,0.010312193681215387,0.9210577385899335
854,0.4974735146203658,0.18142383764592473
7326,0.6617419079831561,9.121194109350025
1047,0.6181478620288678,-0.8867324452501446
5169,0.8041632411808816,2.149117516648909
6719,0.9320261675920202,9.99339981478786
6508,0.14839812836014799,-4.225455566404519
6540,0.13178541808017652,5.579883933014189
1846,0.9612766834974253,1.9660518579761561
8532,0.04692533740444882,-8.316043810700158
9806,0.6181041456630053,5.10230826263909
4138,0.9719029666385981,-5.992088413398089
8177,0.6302200407870997,6.058058844373534
6354,0.8716912610331692,5.8061796164925426
4658,0.10073737717179498,2.5163018430576614
6029,0.30254453220598587,-5.989674401722446
4951,0.2505600287618194,-5.455800637392311
7900,0.19982141123646124,0.6436405341139384
2779,0.8588061136871353,-8.365889224650687
835,0.4223088300230151,-7.923473332219886
1456,0.6620490923382886,-9.394982666360125
4482,0.3632344199457124,6.43672854410314
3226,0.6019992508002622,7.415384063517493
7908,0.3947998136482086,-4.115616253001648
5172,0.36967330596918024,9.64531864536034
4675,0.19236787858683446,4.66974974109468
4603,0.5588389723736105,5.4601358691236115
1826,0.3451589471809692,-0.7066585667779908
5158,0.7592192381059891,-7.959113318327518
5115,0.6926768513377054,0.05335666344945089
3280,0.7362501749821153,-3.7003316115784894
863,0.2425110584542206,8.408791033891912
7676,0.39304764234413103,0.3126128625250484
3865,0.20281270697100862,8.857819810983298
9321,0.4773614404794677,2.9760532668128814
295,0.9373728406936487,1.768507995439414
5801,0.47049538871318486,-4.419047169787644
638,0.5083722005549154,-7.178639455661406
6364,0.42521423900634003,6.823852250961618
4760,0.6179412769965356,1.1112618491575113
5,0.91797924074562,6.06837105161738
1784,0.1894632543176621,0.6055741519208802
7265,0.45370382545820376,8.74960689371559
1785,0.49010076837152783,-1.7456369388187287
6975,0.3003896143079745,-3.03124478340761
2213,0.9256282010417468,2.2665994036519503
6784,0.24662375361931,-7.023731021956894
110,0.5581366791312786,-4.674059360241946
9087,0.31853244648079204,-8.574450811617496
8587,0.6207564771411475,0.31893943656974777
2941,0.5691939223131943,7.472392813593842
830,0.6417237360885896,-3.2195571512264776
9002,0.5577260914987455,2.8878016387935332
1543,0.6809236851446724,0.8913245128741121
8868,0.6150781498342216,-0.46387215641602
1008,0.8681989596927656,-4.115616253001648
1072,0.5266231497886392,4.106759920924654
5653,0.7608474055704928,2.1484631922019926
4744,0.5874070480583812,1.9207434400834842
4956,0.2515696108189114,-5.014749827252542
8953,0.46299695122219175,3.2525604085850475
5829,0.8008000100634195,8.301146951760721
5085,0.8180559620084721,1.2454620657044764
2495,0.4182366476917402,8.542202806342647
592,0.4652245089109024,-1.5842471287739173
7136,0.2432706111575358,-6.923049848992919
5120,0.4096775540253993,-9.61213424577473
5529,0.8554714936977178,0.9544027714117398
5904,0.7769589344294886,-8.191625503923536
7700,0.8932107781720944,-7.4509496463272225
1041,0.3947998136482086,-2.7385519819857844
4356,0.24350895590357358,7.141152717226646
7160,0.55156386777952,-6.70131625393827
7640,0.8930109995466334,0.2941530029206145
9101,0.6883283550611964,9.771293654493679
9063,0.005440184198867493,0.11471847289586634
4270,0.7020477988960852,-1.8288280193672346
6657,0.14846302228740738,1.8496832784862995
9799,0.03834830005882994,2.760662594529119
830,0.02597361746211624,-8.365889224650687
4689,0.2250172285346035,4.1650716660603475
7481,0.20563905901279123,2.0228368222711772
1987,0.4533951439416849,-5.46303114902432
121,0.9617818345206262,-2.1923521283801524
9747,0.27753712641895123,9.389271220675642
1525,0.8349359786940489,-8.51486545510037
2713,0.38716118291970225,5.894252062181806
1587,0.9144456914366573,-3.491932372747007
7283,0.3577887027015807,2.333810380857731
7786,0.4963488985445802,0.8559386758790932
8521,0.971851188737741,2.834710808239617
7872,0.2992133902354097,-3.354985162284261
1515,0.8661033308984136,7.207824044567438
3041,0.1470160255329388,-1.930393175483104
8922,0.9498149526706343,4.816144981425307
7166,0.16222889718683042,-0.0049949121514440975
8253,0.4198774692221071,2.5227750224735708
5140,0.1612813914096508,-6.355245118272332
9969,0.9801299331219878,-2.779423374191854
